Account,date,daily_pnl,win_rate,avg_trade_size,trade_count,avg_leverage,long_short_ratio,classification,leverage_segment,activity_segment,consistency_segment,profit_flag
0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,2025-01-27,12084.434144,1.0,989.8810714285713,56,989.8810714285713,0.0,Greed,Low,High,Consistent,1
0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,2025-01-28,0.0,0.0,0.07666666666666667,3,0.07666666666666667,0.0,Greed,Low,Low,Inconsistent,0
0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,2025-02-03,20.596691,1.0,999.91,1,999.91,0.0,Fear,Low,Low,Consistent,1
0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,2025-02-10,30.785143,1.0,249.82,2,249.82,0.0,Fear,Low,Low,Consistent,1
0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,2025-03-08,-1121.6509429999999,0.0,1250.705,2,1250.705,0.0,Fear,Low,Low,Inconsistent,0
0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,2025-04-08,-920.33629,0.0,1000.85,1,1000.85,0.0,Extreme Fear,Low,Low,Inconsistent,0
0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,2025-04-10,-965.1214130000001,0.0,534.0066666666667,3,534.0066666666667,0.0,Fear,Low,Low,Inconsistent,0
0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,2025-04-13,-53.631353999999995,0.0,64.53,2,64.53,0.0,Neutral,Low,Low,Inconsistent,0
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,2024-12-02,0.0,0.0,1779.0295454545455,44,1779.0295454545455,0.0,Extreme Greed,Low,High,Inconsistent,0
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,2024-12-03,20925.513222,0.7241379310344828,3898.738206896552,145,3898.738206896552,0.9999999885057473,Extreme Greed,High,High,Consistent,1
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,2024-12-04,0.0,0.0,0.1,1,0.1,0.0,Extreme Greed,Low,Low,Inconsistent,0
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,2025-03-04,0.0,0.0,7268.525238095238,21,7268.525238095238,0.9999999523809546,Extreme Fear,High,Low,Inconsistent,0
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,2025-03-05,0.0,0.0,3500.644444444444,9,3500.644444444444,0.9999998888889013,Extreme Fear,High,Low,Inconsistent,0
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,2025-03-11,0.0,0.0,6911.925,4,6911.925,0.9999997500000625,Extreme Fear,High,Low,Inconsistent,0
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,2025-03-18,0.0,0.0,2461.443421052632,38,2461.443421052632,0.9999999736842113,Fear,High,High,Inconsistent,0
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,2025-04-08,0.0,0.0,2865.9021212121215,33,2865.9021212121215,0.9999999696969707,Extreme Fear,High,High,Inconsistent,0
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,2025-04-09,622.41079,0.46153846153846156,792.1807692307691,13,792.1807692307691,0.9999999230769291,Extreme Fear,Low,Low,Inconsistent,1
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,2025-04-10,5615.909695,1.0,2486.837368421053,19,2486.837368421053,0.9999999473684238,Fear,High,Low,Consistent,1
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,2025-04-12,2513.430964,0.5333333333333333,2262.842,45,2262.842,0.9999999777777784,Fear,High,High,Consistent,1
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,2025-04-21,0.0,0.0,2434.7928571428574,21,2434.7928571428574,0.9999999523809546,Fear,High,Low,Inconsistent,0
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,2025-04-23,28100.700490000003,1.0,2829.6749999999997,28,2829.6749999999997,0.9999999642857155,Greed,High,Low,Consistent,1
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,2025-04-24,2587.44383,0.19540229885057472,2334.9580459770114,87,2334.9580459770114,0.9999999885057473,Greed,High,High,Inconsistent,1
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,2025-04-25,7480.21054,0.5636363636363636,2564.5469090909096,55,2564.5469090909096,0.9999999818181822,Greed,High,High,Consistent,1
0xaf40fdc468c30116bd3307bcbf4a451a7ebf1deb,2024-12-09,0.0,0.0,1968.8700000000001,4,1968.8700000000001,0.9999997500000625,Extreme Greed,High,Low,Inconsistent,0
0xaf40fdc468c30116bd3307bcbf4a451a7ebf1deb,2024-12-11,39.7705,1.0,7158.62,1,7158.62,0.9999990000010001,Greed,High,Low,Consistent,1
0xaf40fdc468c30116bd3307bcbf4a451a7ebf1deb,2024-12-12,15.24474,1.0,771.87,1,771.87,0.9999990000010001,Extreme Greed,Low,Low,Consistent,1
0xaf40fdc468c30116bd3307bcbf4a451a7ebf1deb,2024-12-23,0.0,0.0,320.1333333333333,3,320.1333333333333,0.9999996666667778,Greed,Low,Low,Inconsistent,0
0xaf40fdc468c30116bd3307bcbf4a451a7ebf1deb,2024-12-24,3.43,1.0,963.83,1,963.83,0.9999990000010001,Greed,Low,Low,Consistent,1
0xaf40fdc468c30116bd3307bcbf4a451a7ebf1deb,2025-03-16,-1017.424213,0.144,5323.34248,125,5323.34248,0.9999999897959185,Fear,High,High,Inconsistent,0
0xaf40fdc468c30116bd3307bcbf4a451a7ebf1deb,2025-03-17,-1646.3529,0.0,9477.486,35,9477.486,0.99999950000025,Fear,High,High,Inconsistent,0
0xaf40fdc468c30116bd3307bcbf4a451a7ebf1deb,2025-03-18,0.0,0.0,3925.5247619047623,21,3925.5247619047623,0.9999999523809546,Fear,High,Low,Inconsistent,0
0xaf40fdc468c30116bd3307bcbf4a451a7ebf1deb,2025-03-19,5304.480047,0.691358024691358,4703.033148148148,162,4703.033148148148,0.9999999909909911,Fear,High,High,Consistent,1
0xaf40fdc468c30116bd3307bcbf4a451a7ebf1deb,2025-03-20,0.0,0.0,84870.0,1,84870.0,0.9999990000010001,Neutral,High,Low,Inconsistent,0
0xaf40fdc468c30116bd3307bcbf4a451a7ebf1deb,2025-03-24,5070.619785,0.7391304347826086,15004.912173913042,23,15004.912173913042,0.9999999545454565,Neutral,High,Low,Consistent,1
0xaf40fdc468c30116bd3307bcbf4a451a7ebf1deb,2025-03-25,0.0,0.0,87100.0,1,87100.0,0.9999990000010001,Neutral,High,Low,Inconsistent,0
0xaf40fdc468c30116bd3307bcbf4a451a7ebf1deb,2025-03-26,2087.063794,0.1111111111111111,16199.963333333333,27,16199.963333333333,0.9999999629629643,Neutral,High,Low,Inconsistent,1
0xaf40fdc468c30116bd3307bcbf4a451a7ebf1deb,2025-03-27,894.0,0.2857142857142857,16543.90380952381,21,16543.90380952381,0.9999999523809546,Fear,High,Low,Inconsistent,1
0xaf40fdc468c30116bd3307bcbf4a451a7ebf1deb,2025-03-28,1342.0,0.07407407407407407,6430.7037037037035,54,6430.7037037037035,0.9999999814814818,Fear,High,High,Inconsistent,1
0xaf40fdc468c30116bd3307bcbf4a451a7ebf1deb,2025-04-03,2020.0,0.125,42527.5,8,42527.5,0.9999998750000157,Fear,High,Low,Inconsistent,1
0xaf40fdc468c30116bd3307bcbf4a451a7ebf1deb,2025-04-05,2400.0,0.125,41637.49875,8,41637.49875,0.9999998750000157,Fear,High,Low,Inconsistent,1
0xaf40fdc468c30116bd3307bcbf4a451a7ebf1deb,2025-04-07,0.0,0.0,2238.4694117647055,17,2238.4694117647055,0.999999941176474,Extreme Fear,High,Low,Inconsistent,0
0xaf40fdc468c30116bd3307bcbf4a451a7ebf1deb,2025-04-11,5246.0,1.0,29785.714285714286,7,29785.714285714286,0.9999998571428775,Fear,High,Low,Consistent,1
0xaf40fdc468c30116bd3307bcbf4a451a7ebf1deb,2025-04-12,0.0,0.0,1435.7078571428572,14,1435.7078571428572,0.0,Fear,Low,Low,Inconsistent,0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2023-12-05,0.0,0.0,5556.203333333334,9,5556.203333333334,0.5555554938271674,Extreme Greed,High,Low,Inconsistent,0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2023-12-14,-205.43473700000007,0.36363636363636365,10291.213636363636,11,10291.213636363636,0.2727272479338866,Greed,High,Low,Inconsistent,0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2023-12-15,-24.632033999999997,0.0,5304.975,2,5304.975,-0.99999950000025,Greed,High,Low,Inconsistent,0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2023-12-16,0.0,0.0,5116.256666666667,3,5116.256666666667,0.9999996666667778,Greed,High,Low,Inconsistent,0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2023-12-17,304.982785,0.5,8305.572857142857,14,8305.572857142857,0.9999999285714337,Greed,High,Low,Inconsistent,1
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2023-12-18,0.0,0.0,15582.089999999998,2,15582.089999999998,0.99999950000025,Greed,High,Low,Inconsistent,0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2023-12-19,1000.5386120000001,0.6666666666666666,6106.827333333334,15,6106.827333333334,0.9999999333333378,Greed,High,Low,Consistent,1
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2023-12-20,162.732282,0.4444444444444444,7868.710555555556,18,7868.710555555556,0.9999999444444475,Greed,High,Low,Inconsistent,1
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2023-12-21,537.211402,0.5306122448979592,2555.795306122449,49,2555.795306122449,0.9999999795918372,Greed,High,High,Consistent,1
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2023-12-22,141.832675,0.2,8887.428,10,8887.428,0.99999990000001,Greed,High,Low,Inconsistent,1
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2023-12-23,146.936704,0.6153846153846154,6033.711538461538,13,6033.711538461538,0.9999999230769291,Greed,High,Low,Consistent,1
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2023-12-24,1008.619956,0.38461538461538464,10332.177948717948,39,10332.177948717948,0.6410256245890866,Greed,High,High,Inconsistent,1
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2023-12-25,-245.081348,0.0,19982.836666666666,3,19982.836666666666,0.9999996666667778,Greed,High,Low,Inconsistent,0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2023-12-27,-704.8892269999999,0.14285714285714285,6121.823571428571,28,6121.823571428571,0.9999999642857155,Greed,High,Low,Inconsistent,0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2023-12-28,-970.730876,0.0,4352.923913043478,23,4352.923913043478,0.999999956521741,Greed,High,Low,Inconsistent,0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2023-12-29,508.92214299999995,0.3,11391.1944,50,11391.1944,0.47999999040000024,Greed,High,High,Inconsistent,1
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2023-12-30,354.998648,0.4423076923076923,13510.58096153846,52,13510.58096153846,0.34615383949704154,Greed,High,High,Inconsistent,1
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-01-01,-129.53146,0.05555555555555555,14679.973888888888,18,14679.973888888888,0.5555555246913597,Greed,High,Low,Inconsistent,0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-01-02,783.979116,0.47058823529411764,7138.1611764705885,17,7138.1611764705885,-0.999999941176474,Greed,High,Low,Inconsistent,1
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-01-03,866.015507,0.417910447761194,5888.050149253731,67,5888.050149253731,0.9999999850746272,Greed,High,High,Inconsistent,1
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-01-04,-67.60364,0.0,19958.508,5,19958.508,0.99999980000004,Greed,High,Low,Inconsistent,0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-01-05,164.141565,0.19696969696969696,25817.31303030303,66,25817.31303030303,0.27272726859504137,Greed,High,High,Inconsistent,1
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-01-06,135.58166400000002,0.45454545454545453,13569.154545454547,22,13569.154545454547,0.7272726942148775,Greed,High,Low,Inconsistent,1
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-01-07,-835.681235,0.09278350515463918,10812.887216494846,97,10812.887216494846,0.6288659728982889,Greed,High,High,Inconsistent,0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-01-08,-269.874439,0.25,11894.159609375,128,11894.159609375,0.2656249979248047,Greed,High,High,Inconsistent,0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-01-09,-826.349863,0.2571428571428571,12429.313857142857,70,12429.313857142857,0.4285714224489797,Extreme Greed,High,High,Inconsistent,0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-01-10,-1517.091342,0.21243523316062177,10660.515440414507,193,10660.515440414507,0.06735751260436522,Greed,High,High,Inconsistent,0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-01-11,-164.08950099999998,0.2631578947368421,13641.064736842105,19,13641.064736842105,0.05263157617728546,Extreme Greed,High,Low,Inconsistent,0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-01-12,-1925.519024,0.0,28583.181428571428,7,28583.181428571428,0.9999998571428775,Greed,High,Low,Inconsistent,0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-01-15,0.0,0.0,10001.248,5,10001.248,0.99999980000004,Neutral,High,Low,Inconsistent,0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-01-16,939.6285419999999,1.0,17648.416666666668,3,17648.416666666668,0.9999996666667778,Greed,High,Low,Consistent,1
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-01-17,813.2741110000001,0.20754716981132076,15110.019433962265,53,15110.019433962265,0.056603772516909956,Greed,High,High,Inconsistent,1
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-01-18,68.93319,0.06521739130434782,9231.120217391304,46,9231.120217391304,-0.08695651984877131,Greed,High,High,Inconsistent,1
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-01-19,-385.215235,0.1282051282051282,10946.209230769231,39,10946.209230769231,0.33333332478632505,Neutral,High,High,Inconsistent,0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-01-20,-146.57487000000003,0.14150943396226415,10095.193490566038,106,10095.193490566038,0.1698113191527234,Neutral,High,High,Inconsistent,0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-01-21,266.58114600000005,0.2727272727272727,9375.43090909091,11,9375.43090909091,-0.2727272479338866,Greed,High,Low,Inconsistent,1
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-01-22,209.39217099999996,0.24324324324324326,7671.794864864864,37,7671.794864864864,0.18918918407596802,Greed,High,High,Inconsistent,1
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-01-23,-369.2447299999998,0.24444444444444444,9211.531777777778,45,9211.531777777778,0.19999999555555567,Neutral,High,High,Inconsistent,0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-01-24,-2808.353815,0.14705882352941177,14192.42044117647,68,14192.42044117647,0.20588234991349486,Neutral,High,High,Inconsistent,0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-01-25,-3093.6293849999997,0.0,11094.355000000001,6,11094.355000000001,0.9999998333333611,Neutral,High,Low,Inconsistent,0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-01-26,0.0,0.0,839.1366666666667,3,839.1366666666667,0.9999996666667778,Neutral,Low,Low,Inconsistent,0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-01-29,484.847102,0.6111111111111112,5724.157222222222,72,5724.157222222222,0.2222222191358025,Greed,High,High,Consistent,1
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-01-30,-173.65419100000003,0.10204081632653061,8183.905714285715,49,8183.905714285715,-0.22448979133694305,Greed,High,High,Inconsistent,0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-01-31,-799.840817,0.2689173457508731,7340.683504074505,859,7340.683504074505,-0.05005820715942001,Greed,High,High,Inconsistent,0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-02-01,0.0,0.0,334.69666666666666,6,334.69666666666666,0.9999998333333611,Greed,Low,Low,Inconsistent,0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-02-02,456.423473,0.30952380952380953,11292.343571428572,42,11292.343571428572,0.3333333253968256,Greed,High,High,Inconsistent,1
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-02-03,223.30918699999998,0.10714285714285714,10782.5,56,10782.5,-0.3571428507653063,Greed,High,High,Inconsistent,1
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-02-04,47.62389499999999,0.2571428571428571,5805.358,35,5805.358,0.3142857053061227,Greed,High,High,Inconsistent,1
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-02-05,-33.45419400000003,0.19444444444444445,10697.198055555556,72,10697.198055555556,0.30555555131172846,Greed,High,High,Inconsistent,0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-02-06,-215.615907,0.1645220588235294,7396.280707720588,1088,7396.280707720588,-0.005514705877284277,Greed,High,High,Inconsistent,0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-02-07,241.24212,0.13333333333333333,450.582,15,450.582,-0.3333333111111126,Greed,Low,Low,Inconsistent,1
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-02-08,770.756024,0.4,2605.112,10,2605.112,-0.19999998000000202,Greed,High,Low,Inconsistent,1
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-02-11,983.443176,0.20588235294117646,6244.465294117647,34,6244.465294117647,0.2941176384083048,Greed,High,High,Inconsistent,1
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-02-12,913.8817869999998,0.375,14202.981249999999,16,14202.981249999999,-0.4999999687500019,Greed,High,Low,Inconsistent,1
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-02-13,559.44389,1.0,142.85642857142858,14,142.85642857142858,0.9999999285714337,Extreme Greed,Low,Low,Consistent,1
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-02-14,191.29666400000002,0.17391304347826086,4465.268695652174,23,4465.268695652174,-0.04347825897920613,Greed,High,Low,Inconsistent,1
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-02-15,816.0903969999999,0.7272727272727273,9886.378181818181,11,9886.378181818181,0.4545454132231443,Greed,High,Low,Consistent,1
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-02-16,0.0,0.0,8396.053333333333,12,8396.053333333333,0.6666666111111158,Greed,High,Low,Inconsistent,0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-02-17,259.62944200000004,0.23333333333333334,6791.962666666667,30,6791.962666666667,0.5999999800000007,Extreme Greed,High,High,Inconsistent,1
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-02-19,-8.05898,0.16666666666666666,8333.848333333333,6,8333.848333333333,0.9999998333333611,Extreme Greed,High,Low,Inconsistent,0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-02-20,210.315294,1.0,427.575,4,427.575,0.9999997500000625,Greed,Low,Low,Consistent,1
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-02-21,0.0,0.0,10005.6,1,10005.6,0.9999990000010001,Extreme Greed,High,Low,Inconsistent,0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-02-22,0.0,0.0,2500.32,2,2500.32,0.99999950000025,Greed,High,Low,Inconsistent,0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-02-26,0.0,0.0,249.98499999999999,2,249.98499999999999,-0.99999950000025,Greed,Low,Low,Inconsistent,0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-02-27,576.38114,0.875,322.04,8,322.04,0.7499999062500118,Extreme Greed,Low,Low,Consistent,1
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-02-29,1320.804256,0.42857142857142855,3546.727142857143,7,3546.727142857143,-0.1428571224489825,Extreme Greed,High,Low,Inconsistent,1
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-03-02,-1443.814567,0.0,420.5385714285714,7,420.5385714285714,-0.9999998571428775,Extreme Greed,Low,Low,Inconsistent,0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-03-04,1026.004099,1.0,290.5161538461538,13,290.5161538461538,0.9999999230769291,Extreme Greed,Low,Low,Consistent,1
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-03-15,388.830831,0.42105263157894735,3995.254210526316,19,3995.254210526316,-0.15789472853185638,Extreme Greed,High,Low,Inconsistent,1
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-03-16,0.0,0.0,5000.0,2,5000.0,-0.99999950000025,Extreme Greed,High,Low,Inconsistent,0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-03-17,0.0,0.0,3751.305,2,3751.305,0.99999950000025,Extreme Greed,High,Low,Inconsistent,0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-03-18,212.3193,1.0,5214.47,1,5214.47,0.9999990000010001,Extreme Greed,High,Low,Consistent,1
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-03-19,-174.00152,0.0,2982.842,10,2982.842,0.99999990000001,Extreme Greed,High,Low,Inconsistent,0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-03-20,3829.986976,0.4,7134.341,10,7134.341,0.99999990000001,Greed,High,Low,Inconsistent,1
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-03-21,238.326075,0.25,2560.8025000000002,4,2560.8025000000002,0.9999997500000625,Extreme Greed,High,Low,Inconsistent,1
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-04-02,0.0,0.0,3749.9725,4,3749.9725,0.9999997500000625,Extreme Greed,High,Low,Inconsistent,0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-04-03,0.0,0.0,4999.83,2,4999.83,0.99999950000025,Greed,High,Low,Inconsistent,0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-04-05,965.5522159999999,1.0,3245.635,8,3245.635,0.9999998750000157,Extreme Greed,High,Low,Consistent,1
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-04-12,-2830.444513,0.0,2021.84,15,2021.84,-0.9999999333333378,Extreme Greed,High,Low,Inconsistent,0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-04-26,0.0,0.0,1662.7633333333335,3,1662.7633333333335,0.0,Greed,Low,Low,Inconsistent,0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-04-28,0.0,0.0,339.7238,50,339.7238,0.0,Greed,Low,High,Inconsistent,0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-04-29,0.0,0.0,301.70142857142855,14,301.70142857142855,0.0,Greed,Low,Low,Inconsistent,0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-05-03,0.0,0.0,829.8083333333334,6,829.8083333333334,0.0,Neutral,Low,Low,Inconsistent,0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-05-04,0.0,0.0,1666.47,3,1666.47,-0.9999996666667778,Greed,Low,Low,Inconsistent,0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-05-07,227.320653,0.2857142857142857,1395.532857142857,7,1395.532857142857,-0.99999950000025,Greed,Low,Low,Inconsistent,1
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-05-09,0.0,0.0,1658.5133333333333,3,1658.5133333333333,0.0,Greed,Low,Low,Inconsistent,0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-05-12,0.0,0.0,782.6861538461538,13,782.6861538461538,0.9999998571428775,Greed,Low,Low,Inconsistent,0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-05-13,0.0,0.0,1658.2700000000002,3,1658.2700000000002,0.0,Greed,Low,Low,Inconsistent,0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-05-16,0.0,0.0,1280.0233333333333,3,1280.0233333333333,0.0,Greed,Low,Low,Inconsistent,0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-05-20,-74.818442,0.0,1707.1166666666668,3,1707.1166666666668,0.9999996666667778,Greed,Low,Low,Inconsistent,0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-05-21,1272.088356,0.09722222222222222,8594.73125,72,8594.73125,-0.6111111026234569,Extreme Greed,High,High,Inconsistent,1
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-05-23,0.0,0.0,3896.7610526315784,19,3896.7610526315784,-0.684210490304711,Extreme Greed,High,Low,Inconsistent,0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-05-24,821.949278,1.0,25405.949999999997,2,25405.949999999997,0.99999950000025,Greed,High,Low,Consistent,1
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-05-25,0.0,0.0,12503.574999999999,2,12503.574999999999,0.99999950000025,Extreme Greed,High,Low,Inconsistent,0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-05-26,773.4582,0.2222222222222222,5640.383333333334,9,5640.383333333334,-0.5555554938271674,Extreme Greed,High,Low,Inconsistent,1
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-06-07,0.0,0.0,77.5807142857143,14,77.5807142857143,0.0,Extreme Greed,Low,Low,Inconsistent,0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-06-09,0.0,0.0,117.52166666666666,12,117.52166666666666,0.0,Extreme Greed,Low,Low,Inconsistent,0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-06-11,4269.550668,0.10666666666666667,1046.24,75,1046.24,-0.14285713265306196,Greed,Low,High,Inconsistent,1
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-06-12,0.0,0.0,41.1072972972973,37,41.1072972972973,0.0,Greed,Low,High,Inconsistent,0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-06-13,6634.160155,0.24358974358974358,1699.554487179487,78,1699.554487179487,-0.5999999700000015,Greed,Low,High,Inconsistent,1
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-06-14,10258.592609,1.0,2791.98,15,2791.98,-0.9999999333333378,Greed,High,Low,Consistent,1
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-06-15,1285.5244400000001,0.225,3156.3154999999997,40,3156.3154999999997,-0.5499999862500004,Greed,High,High,Inconsistent,1
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-06-16,0.0,0.0,2294.0981818181817,11,2294.0981818181817,-0.9999999090909174,Greed,High,Low,Inconsistent,0
